_id;id_kecamatan;id_kabupaten;kelurahan
3305172004;330517;3305;Rowokele
3305172005;330517;3305;Bumiagung
3305172006;330517;3305;Jatiluhur
3305172007;330517;3305;Kretek
3305172008;330517;3305;Sukomulyo
3305172009;330517;3305;Giyanti
3305172010;330517;3305;Wonoharjo
3305172011;330517;3305;Wagirpandan
3305182001;330518;3305;Sidoharum
3305182002;330518;3305;Selokerto
3305182003;330518;3305;Kalibeji
3305182004;330518;3305;Jatinegara
3305182005;330518;3305;Bejiruyung
3305182006;330518;3305;Pekuncen
3305182007;330518;3305;Kedungjati
3305182008;330518;3305;Semali
3305182009;330518;3305;Bonosari
3305182010;330518;3305;Sempor
3305182011;330518;3305;Tunjungseto
3305182012;330518;3305;Sampang
3305182013;330518;3305;Donorejo
3305182014;330518;3305;Kedungwringin
3305182015;330518;3305;Kenteng
3305182016;330518;3305;Somagede
3305191008;330519;3305;Gombong
3305191009;330519;3305;Wonokriyo
3305192001;330519;3305;Kalitengah
3305192002;330519;3305;Kemukus
3305192003;330519;3305;Banjarsari
3305192004;330519;3305;Panjangsari
3305192005;330519;3305;Patemon
3305192006;330519;3305;Kedungpuji
3305192007;330519;3305;Wero
3305192010;330519;3305;Semondo
3305192011;330519;3305;Semanding
3305192012;330519;3305;Sidayu
3305192013;330519;3305;Wonosigro
3305192014;330519;3305;Klopogodo
3305201002;330520;3305;Panjatan
3305201003;330520;3305;Karanganyar
3305201004;330520;3305;Jatiluhur
3305201007;330520;3305;Plarangan
3305202001;330520;3305;Sidomulyo
3305202005;330520;3305;Candi
3305202006;330520;3305;Giripurno
3305202008;330520;3305;Karangkemiri
3305202009;330520;3305;Wonorejo
3305202010;330520;3305;Grenggeng
3305202011;330520;3305;Pohkumbang
3305212001;330521;3305;Karanggayam
3305212002;330521;3305;Kajoran
3305212003;330521;3305;Karangtengah
3305212004;330521;3305;Karangmojo
3305212005;330521;3305;Penimbun
3305212006;330521;3305;Kalirejo
3305212007;330521;3305;Pagebangan
3305212008;330521;3305;Clapar
3305212009;330521;3305;Logandu
3305212010;330521;3305;Kebakalan
3305212011;330521;3305;Karangrejo
3305212012;330521;3305;Wonotirto
3305212013;330521;3305;Kalibening
3305212014;330521;3305;Gunungsari
3305212015;330521;3305;Ginandong
3305212016;330521;3305;Binangun
3305212017;330521;3305;Glontor
3305212018;330521;3305;Selogiri
3305212019;330521;3305;Giritirto
3305222001;330522;3305;Pucangan
3305222002;330522;3305;Seboro
3305222003;330522;3305;Wonosari
3305222004;330522;3305;Sadangkulon
3305222005;330522;3305;Cangkring
3305222006;330522;3305;Sadangwetan
3305222007;330522;3305;Kedunggong
3305232001;330523;3305;Patukrejo
3305232002;330523;3305;Ngasinan
3305232003;330523;3305;Pujodadi
3305232004;330523;3305;Balorejo
3305232005;330523;3305;Rowosari
3305232006;330523;3305;Tlogorejo
3305232007;330523;3305;Bonorowo
3305232008;330523;3305;Sirnoboyo
3305232009;330523;3305;Bonjokkidul
3305232010;330523;3305;Bonjoklor
3305232011;330523;3305;Mrentul
3305242001;330524;3305;Pejengkolan
3305242002;330524;3305;Balingasal
3305242003;330524;3305;Merden
3305242004;330524;3305;Kalijering
3305242005;330524;3305;Kaligubug
3305242006;330524;3305;Sidototo
3305242007;330524;3305;Rahayu
3305242008;330524;3305;Sendangdalem
3305242009;330524;3305;Padureso
3305252001;330525;3305;Jatipurus
3305252002;330525;3305;Lerepkebumen
3305252003;330525;3305;Blater
3305252004;330525;3305;Poncowarno
3305252005;330525;3305;Tegalrejo
3305252006;330525;3305;Jembangan
3305252007;330525;3305;Kedungdowo
3305252008;330525;3305;Karangtengah
3305252009;330525;3305;Tirtomoyo
3305252010;330525;3305;Soka
3305252011;330525;3305;Kebapangan
3305262001;330526;3305;Widoro
3305262002;330526;3305;Seling
3305262003;330526;3305;Pencil
3305262004;330526;3305;Kedungwaru
3305262005;330526;3305;Kaligending
3305262006;330526;3305;Plumbon
3305262007;330526;3305;Pujotirto
3305262008;330526;3305;Wadasmalang
3305262009;330526;3305;Tlepok
3305262010;330526;3305;Kalisana
3305262011;330526;3305;Langse
3305262012;330526;3305;Banioro
3305262013;330526;3305;Karangsambung
3305262014;330526;3305;Totogan
3306012001;330601;3306;Harjobinangun
3306012002;330601;3306;Patutrejo
3306012003;330601;3306;Ketawangrejo
3306012004;330601;3306;Munggangsari
3306012005;330601;3306;Kertojayan
3306012006;330601;3306;Pasaranom
3306012007;330601;3306;Ukirsari
3306012008;330601;3306;Nambangan
3306012009;330601;3306;Sumberagung
3306012010;330601;3306;Bendungan
3306012011;330601;3306;Rowodadi
3306012012;330601;3306;Bakurejo
3306012013;330601;3306;Duduwetan
3306012014;330601;3306;Dudukulon
3306012015;330601;3306;Rejosari
3306012016;330601;3306;Trimulyo
3306012017;330601;3306;Tulusrejo
3306012018;330601;3306;Tegalrejo
3306012019;330601;3306;Kalirejo
3306012020;330601;3306;Wonoenggal
3306012021;330601;3306;Banyuyoso
3306012022;330601;3306;Grabag
3306012023;330601;3306;Aglik
3306012024;330601;3306;Roworejo
3306012025;330601;3306;Tunggulrejo
3306012026;330601;3306;Kedungkamal
3306012027;330601;3306;Sangubanyu
3306012028;330601;3306;Dukuhdungus
3306012029;330601;3306;Tlepokwetan
3306012030;330601;3306;Tlepokkulon
3306012031;330601;3306;Kumpulrejo
3306012032;330601;3306;Kese
3306022001;330602;3306;Ngentak
3306022002;330602;3306;Girirejo
3306022003;330602;3306;Wero
3306022004;330602;3306;Pagak
3306022005;330602;3306;Malang
3306022006;330602;3306;Depokrejo
3306022007;330602;3306;Keburuhan
3306022008;330602;3306;Awu-awu
3306022009;330602;3306;Kumpulsari
3306022010;330602;3306;Kesidan
3306022011;330602;3306;Wonoroto
3306022012;330602;3306;Pejagran
3306022013;330602;3306;Wonosari
3306022014;330602;3306;Wonosri
3306022015;330602;3306;Jeruken
3306022016;330602;3306;Tanjungrejo
3306022017;330602;3306;Kalitanjung
3306022018;330602;3306;Kuwukan
3306022019;330602;3306;Kedondong
3306022020;330602;3306;Rasukan
3306022021;330602;3306;Laban
3306022022;330602;3306;Wasiat
3306022023;330602;3306;Tunjungan
3306022024;330602;3306;Ringgit
3306022025;330602;3306;Kaliwungukidul
3306022026;330602;3306;Kaliwungulor
3306022027;330602;3306;Cokroyasan
3306022028;330602;3306;Bojong
3306022029;330602;3306;Karangtalun
3306022030;330602;3306;Susuk
3306022031;330602;3306;Klandaran
3306022032;330602;3306;Briyan
3306022033;330602;3306;Ngombol
3306022034;330602;3306;Joso
3306022035;330602;3306;Candi
3306022036;330602;3306;Pulutan
3306022037;330602;3306;Walikoro
3306022038;330602;3306;Sruwoh
3306022039;330602;3306;Wonoboyo
3306022040;330602;3306;Kembangkuning
3306022041;330602;3306;Jombang
3306022042;330602;3306;Mendiro
3306022043;330602;3306;Wunut
3306022044;330602;3306;Sumberrejo
3306022045;330602;3306;Wingkosigromulyo
3306022046;330602;3306;Wingkoharjo
3306022047;330602;3306;Singkilkulon
3306022048;330602;3306;Singkilwetan
3306022049;330602;3306;Tumenggungan
3306022050;330602;3306;Curug
3306022051;330602;3306;Wingkosanggrahan
3306022052;330602;3306;Wingkomulyo
3306022053;330602;3306;Wingkotinumpuk
3306022054;330602;3306;Piyono
3306022055;330602;3306;Tanjung
3306022056;330602;3306;Secang
3306022057;330602;3306;Seboropasar
3306032001;330603;3306;Jatimalang
3306032002;330603;3306;Jatikontal
3306032003;330603;3306;Gedangan
3306032004;330603;3306;Karanganyar
3306032005;330603;3306;Jogoboyo
3306032006;330603;3306;Watukuro
3306032007;330603;3306;Karangsari
3306032008;330603;3306;Banjarsari
3306032009;330603;3306;Kebonsari
3306032010;330603;3306;Sidoharjo
3306032011;330603;3306;Jogoresan
3306032012;330603;3306;Geparang
3306032013;330603;3306;Nampurejo
3306032014;330603;3306;Kentengrejo
3306032015;330603;3306;Nampu
3306032016;330603;3306;Gesing
3306032017;330603;3306;Keponggok
3306032018;330603;3306;Bubutan
3306032019;330603;3306;Tegalaren
3306032020;330603;3306;Sukomanah
3306032021;330603;3306;Blendung
3306032022;330603;3306;Guyangan
3306032023;330603;3306;Bongkot
3306032024;330603;3306;Purwodadi
3306032025;330603;3306;Sumbersari
3306032026;330603;3306;Purwosari
3306032027;330603;3306;Jenarwetan
3306032028;330603;3306;Jenarkidul
3306032029;330603;3306;Jenarlor
3306032030;330603;3306;Pundensari
3306032031;330603;3306;Kesugihan
3306032032;330603;3306;Tlogorejo
3306032033;330603;3306;Plandi
3306032034;330603;3306;Bragolan
3306032035;330603;3306;Ketangi
3306032036;330603;3306;Karangmulyo
3306032037;330603;3306;Keduren
3306032038;330603;3306;Sumberrejo
3306032039;330603;3306;Brondongrejo
3306032040;330603;3306;Sendangsari
3306042001;330604;3306;Dadirejo
3306042002;330604;3306;Tlogokotes
3306042003;330604;3306;Bapangsari
3306042004;330604;3306;Bugel
3306042005;330604;3306;Bagelen
3306042006;330604;3306;Krendetan
3306042007;330604;3306;Somorejo
3306042008;330604;3306;Hargorojo
3306042009;330604;3306;Durensari
3306042010;330604;3306;Semono
3306042011;330604;3306;Sokoagung
3306042012;330604;3306;Kalirejo
3306042013;330604;3306;Clapar
3306042014;330604;3306;Soko
3306042015;330604;3306;Semagung
3306042016;330604;3306;Piji
3306042017;330604;3306;Kemanukan
3306052001;330605;3306;Jatirejo
3306052002;330605;3306;Somongari
3306052003;330605;3306;Donorejo
3306052004;330605;3306;Hulosobo
3306052005;330605;3306;Kaliharjo
3306052006;330605;3306;Kaligono
3306052007;330605;3306;Tlogoguwo
3306052008;330605;3306;Pandanrejo
3306052009;330605;3306;Tawangsari
3306052010;330605;3306;Tlogobulu
3306052011;330605;3306;Purbowono
3306052012;330605;3306;Ngaran
3306052013;330605;3306;Kedunggubah
3306052014;330605;3306;Jelok
3306052015;330605;3306;Tlogorejo
3306052016;330605;3306;Gunungwangi
3306052017;330605;3306;Hardimulyo
3306052018;330605;3306;Sudorogo
3306052019;330605;3306;Sumowono
3306052020;330605;3306;Ngadirejo
3306052021;330605;3306;Pucungroto
3306061007;330606;3306;Cangkrepkidul
3306061008;330606;3306;Cangkreplor
3306061010;330606;3306;Tambakrejo
3306061011;330606;3306;Kedungsari
3306061012;330606;3306;Pangenrejo
3306061013;330606;3306;Pangenjurutengah
3306061014;330606;3306;Doplang
3306061015;330606;3306;Sindurjan
3306061016;330606;3306;Paduroso
3306061017;330606;3306;Purworejo
3306061018;330606;3306;Mranti
3306061019;330606;3306;Mudal
3306061020;330606;3306;Keseneng
3306061021;330606;3306;Baledono
3306062001;330606;3306;Pacekelan
3306062002;330606;3306;Plipir
3306062003;330606;3306;Brenggong
3306062004;330606;3306;Ganggeng
3306062005;330606;3306;Semawung
3306062006;330606;3306;Wonoroto
3306062009;330606;3306;Sidorejo
3306062022;330606;3306;Wonotulus
3306062023;330606;3306;Sidomulyo
3306062024;330606;3306;Sudimoro
3306062025;330606;3306;Donorati
3306071010;330607;3306;Borokulon
3306071026;330607;3306;Kledungkradenan
3306071027;330607;3306;Kledung Karangdalem
3306072001;330607;3306;Seborokrapyak
3306072002;330607;3306;Triwarno
3306072003;330607;3306;Bajangrejo
3306072004;330607;3306;Bencorejo
3306072005;330607;3306;Surorejo
3306072006;330607;3306;Wangunrejo
3306072007;330607;3306;Cengkawakrejo
3306072008;330607;3306;Popongan
3306072009;330607;3306;Borowetan
3306072011;330607;3306;Tegalrejo
3306072012;330607;3306;Banyuurip
3306072013;330607;3306;Malangrejo
3306072014;330607;3306;Tegalkuning
3306072015;330607;3306;Kliwonan
3306072016;330607;3306;Kertosono
3306072017;330607;3306;Tanjunganom
3306072018;330607;3306;Sawit
3306072019;330607;3306;Sumbersari
3306072020;330607;3306;Pakisrejo
3306072021;330607;3306;Candingasinan
3306072022;330607;3306;Sokowaten
3306072023;330607;3306;Golok
3306072024;330607;3306;Candisari
3306072025;330607;3306;Condongsari
3306081020;330608;3306;Sucenjurutengah
3306082001;330608;3306;Jono
3306082002;330608;3306;Pogungjurutengah
3306082003;330608;3306;Pogungrejo
3306082004;330608;3306;Banjarejo
3306082005;330608;3306;Pogungkalangan
3306082006;330608;3306;Ketiwijayan
3306082007;330608;3306;Krandegan
3306082008;330608;3306;Tanjungrejo
3306082009;330608;3306;Dewi
3306082010;330608;3306;Tangkisan
3306082011;330608;3306;Jatingarang
3306082012;330608;3306;Bandungkidul
3306082013;330608;3306;Bandungrejo
3306082014;330608;3306;Besole
3306082015;330608;3306;Botorejo
3306082016;330608;3306;Botodaleman
3306082017;330608;3306;Dukuhrejo
3306082018;330608;3306;Grantung
3306082019;330608;3306;Kalimiru
3306082021;330608;3306;Bringin
3306082022;330608;3306;Bayan
3306082023;330608;3306;Pekutan
3306082024;330608;3306;Jrakah
3306082025;330608;3306;Sambeng
3306082026;330608;3306;Pucangagung
3306091009;330609;3306;Bayem
3306091010;330609;3306;Semawung Kembaran
3306091014;330609;3306;Semawung Daleman
3306091015;330609;3306;Bandung
3306091016;330609;3306;Kutoarjo
3306091017;330609;3306;Katerban
3306092001;330609;3306;Kebondalem
3306092002;330609;3306;Tuntungpait
3306092003;330609;3306;Kiyangkongrejo
3306092004;330609;3306;Suren
3306092005;330609;3306;Karangwuluh
3306092006;330609;3306;Purwosari
3306092007;330609;3306;Kepuh
3306092008;330609;3306;Majir
3306092011;330609;3306;Kuwurejo
3306092012;330609;3306;Pringgowijayan
3306092013;330609;3306;Sidarum
3306092018;330609;3306;Pacor
3306092019;330609;3306;Tunggorono
3306092020;330609;3306;Tepus Kulon
3306092021;330609;3306;Sokoharjo
3306092022;330609;3306;Kemadu Lor
3306092023;330609;3306;Kaligesing
3306092024;330609;3306;Tepus Wetan
3306092025;330609;3306;Wirun
3306092026;330609;3306;Karangrejo
3306092027;330609;3306;Tursino
3306102001;330610;3306;Kedungmulyo
3306102002;330610;3306;Mangunjayan
3306102003;330610;3306;Karanganom
3306102004;330610;3306;Tanjunganom
3306102005;330610;3306;Sidomulyo
3306102006;330610;3306;Sumbersari
3306102007;330610;3306;Langenrejo
3306102008;330610;3306;Tamansari
3306102009;330610;3306;Wareng
3306102010;330610;3306;Ketug
3306102011;330610;3306;Rowodadi
3306102012;330610;3306;Kedungsari
3306102013;330610;3306;Sruwohdukuh
3306102014;330610;3306;Wonodadi
3306102015;330610;3306;Wonorejowetan
3306102016;330610;3306;Wonorejokulon
3306102017;330610;3306;Kunirejokulon
3306102018;330610;3306;Kunirejowetan
3306102019;330610;3306;Kedungsri
3306102020;330610;3306;Kedungagung
3306102021;330610;3306;Sruwohrejo
3306102022;330610;3306;Lugurejo
3306102023;330610;3306;Lugu
3306102024;330610;3306;Kunir
3306102025;330610;3306;Lubangdukuh
3306102026;330610;3306;Tlogorejo
3306102027;330610;3306;Polomarto
3306102028;330610;3306;Tegalgondo
3306102029;330610;3306;Lubanglor
3306102030;330610;3306;Lubangindangan
3306102031;330610;3306;Lubangkidul
3306102032;330610;3306;Lubangsampang
3306102033;330610;3306;Dlangu
3306102034;330610;3306;Andong
3306102035;330610;3306;Kaliwatubumi
3306102036;330610;3306;Kaliwatukranggan
3306102037;330610;3306;Panggeldlangu
3306102038;330610;3306;Binangun
3306102039;330610;3306;Butuh
3306102040;330610;3306;Klepu
3306102041;330610;3306;Wironatan
3306112001;330611;3306;Kendalrejo
3306112002;330611;3306;Kalimati
3306112003;330611;3306;Pepe
3306112004;330611;3306;Tunjungtejo
3306112005;330611;3306;Sekartejo
3306112006;330611;3306;Tersidilor
3306112007;330611;3306;Tersidikidul
3306112008;330611;3306;Tasikmadu
3306112009;330611;3306;Pangkalan
3306112010;330611;3306;Sumber
3306112011;330611;3306;Gumawangrejo
3306112012;330611;3306;Keburusan
3306112013;330611;3306;Wonoyoso
3306112014;330611;3306;Tapen
3306112015;330611;3306;Waru
3306112016;330611;3306;Blekatuk
3306112017;330611;3306;Dlisen Wetan
3306112018;330611;3306;Dlisenkulon
3306112019;330611;3306;Semampir
3306112020;330611;3306;Petuguran
3306112021;330611;3306;Pekacangan
3306112022;330611;3306;Karanggetas
3306112023;330611;3306;Luweng Kidul
3306112024;330611;3306;Sambeng
3306112025;330611;3306;Megulungkidul
3306112026;330611;3306;Pituruh
3306112027;330611;3306;Sikambang
3306112028;330611;3306;Ngampel
3306112029;330611;3306;Prigelan
3306112030;330611;3306;Ngandagan
3306112031;330611;3306;Karanganyar
3306112032;330611;3306;Megulunglor
3306112033;330611;3306;Prapagkidul
3306112034;330611;3306;Kembangkuning
3306112035;330611;3306;Luwenglor
3306112036;330611;3306;Brengkol
3306112037;330611;3306;Girigondo
3306112038;330611;3306;Prapaglor
3306112039;330611;3306;Kalikotes
3306112040;330611;3306;Kesawen
3306112041;330611;3306;Kedungbatur
3306112042;330611;3306;Polowangi
3306112043;330611;3306;Kalijering
3306112044;330611;3306;Somogede
3306112045;330611;3306;Kaligondang
3306112046;330611;3306;Kaligintung
3306112047;330611;3306;Sawangan
3306112048;330611;3306;Wonosido
3306112049;330611;3306;Pamriyan
3306122001;330612;3306;Waled
3306122002;330612;3306;Kroyokulon
3306122003;330612;3306;Rejosari
3306122004;330612;3306;Gesikan
3306122005;330612;3306;Paitan
3306122006;330612;3306;Gedong
3306122007;330612;3306;Rowobayem
3306122008;330612;3306;Kemiri Kidul
3306122009;330612;3306;Bedono Kluwung
3306122010;330612;3306;Bedono Pageron
3306122011;330612;3306;Bedono Karangduwur
3306122012;330612;3306;Rebug
3306122013;330612;3306;Loning
3306122014;330612;3306;Winong
3306122015;330612;3306;Sutoragan
3306122016;330612;3306;Jatiwangsan
3306122017;330612;3306;Girimulyo
3306122018;330612;3306;Girijoyo
3306122019;330612;3306;Turus
3306122020;330612;3306;Dilem
3306122021;330612;3306;Kedunglo
3306122022;330612;3306;Wonosuko
3306122023;330612;3306;Sidodadi
3306122024;330612;3306;Kalimeneng
3306122025;330612;3306;Kemirilor
3306122026;330612;3306;Kerep
3306122027;330612;3306;Kroyolor
3306122028;330612;3306;Samping
3306122029;330612;3306;Wonosari
3306122030;330612;3306;Kaliglagah
3306122031;330612;3306;Kapiteran
3306122032;330612;3306;Wanurojo
3306122033;330612;3306;Rejowinangun
3306122034;330612;3306;Kaliurip
3306122035;330612;3306;Kedungpomahanwetan
3306122036;330612;3306;Karangluas
3306122037;330612;3306;Kedungpomahankulon
3306122038;330612;3306;Sukogelap
3306122039;330612;3306;Gunungteges
3306122040;330612;3306;Purbayan
3306132001;330613;3306;Puspo
3306132002;330613;3306;Plipiran
3306132003;330613;3306;Pakisarum
3306132004;330613;3306;Brunorejo
3306132005;330613;3306;Brunosari
3306132006;330613;3306;Somoleter
3306132007;330613;3306;Blimbing
3306132008;330613;3306;Gowong
3306132009;330613;3306;Brondong
3306132010;330613;3306;Cepedak
3306132011;330613;3306;Gunungcondong
3306132012;330613;3306;Kemranggen
3306132013;330613;3306;Karanggedang
3306132014;330613;3306;Giyombong
3306132015;330613;3306;Kambangan
3306132016;330613;3306;Watuduwur
3306132017;330613;3306;Kaliwungu
3306132018;330613;3306;Tegalsari
3306141003;330614;3306;Lugosobo
3306142001;330614;3306;Winongkidul
3306142002;330614;3306;Seren
3306142004;330614;3306;Gintungan
3306142005;330614;3306;Bulus
3306142006;330614;3306;Rendeng
3306142007;330614;3306;Kroyo
3306142008;330614;3306;Winonglor
3306142009;330614;3306;Mlaran
3306142010;330614;3306;Pelutan
3306142011;330614;3306;Bendosari
3306142012;330614;3306;Gebang
3306142013;330614;3306;Salam
3306142014;330614;3306;Pakem
3306142015;330614;3306;Wonotopo
3306142016;330614;3306;Sidoleren
3306142017;330614;3306;Penungkulan
3306142018;330614;3306;Redin
3306142019;330614;3306;Tlogosono
3306142020;330614;3306;Ngemplak
3306142021;330614;3306;Kragilan
3306142022;330614;3306;Prumben
3306142023;330614;3306;Ngaglik
3306142024;330614;3306;Kemiri
3306142025;330614;3306;Kalitengkek
3306152001;330615;3306;Kalinongko
3306152002;330615;3306;Trirejo
3306152003;330615;3306;Karangrejo
3306152004;330615;3306;Kalikalong
3306152005;330615;3306;Rimun
3306152006;330615;3306;Tepansari
3306152007;330615;3306;Kaliglagah
3306152008;330615;3306;Tridadi
3306152009;330615;3306;Banyuasin Separe
3306152010;330615;3306;Guyangan
3306152011;330615;3306;Kalisemo
3306152012;330615;3306;Loano
3306152013;330615;3306;Jetis
3306152014;330615;3306;Kedungpoh
3306152015;330615;3306;Maron
3306152016;330615;3306;Kebongunung
3306152017;330615;3306;Mudalrejo
3306152018;330615;3306;Kemejing
3306152019;330615;3306;Banyuasin Kembaran
3306152020;330615;3306;Sedayu
3306152021;330615;3306;Ngargosari
3306162001;330616;3306;Benowo
3306162002;330616;3306;Kalitapas
3306162003;330616;3306;Kaliwader
3306162004;330616;3306;Kedungpucang
3306162005;330616;3306;Sendangsari
3306162006;330616;3306;Kaliboto
3306162007;330616;3306;Kaliurip
3306162008;330616;3306;Kedungloteng
3306162009;330616;3306;Wadas
3306162010;330616;3306;Cacaban Kidul
3306162011;330616;3306;Cacaban Lor
3306162012;330616;3306;Pekacangan
3306162013;330616;3306;Medono
3306162014;330616;3306;Bleber
3306162015;330616;3306;Bener
3306162016;330616;3306;Karangsari
3306162017;330616;3306;Guntur
3306162018;330616;3306;Legetan
3306162019;330616;3306;Ketosari
3306162020;330616;3306;Kamijoro
3306162021;330616;3306;Jati
3306162022;330616;3306;Mayungsari
3306162023;330616;3306;Kalijambe
3306162024;330616;3306;Sukowuwuh
3306162025;330616;3306;Limbangan
3306162026;330616;3306;Nglaris
3306162027;330616;3306;Sidomukti
3306162028;330616;3306;Ngasinan
3307011007;330701;3307;Wadaslintang
3307012001;330701;3307;Kaligowong
3307012002;330701;3307;Sumbersari
3307012003;330701;3307;Sumberejo
3307012004;330701;3307;Erorejo
3307012005;330701;3307;Karanganyar
3307012006;330701;3307;Panerusan
3307012008;330701;3307;Plunjaran
3307012009;330701;3307;Kumejing
3307012010;330701;3307;Lancar
3307012011;330701;3307;Somogede
3307012012;330701;3307;Trimulyo
3307012013;330701;3307;Tirip
3307012014;330701;3307;Besuki
3307012015;330701;3307;Gumelar
3307012016;330701;3307;Ngalian
3307012017;330701;3307;Kalidadap
3307021008;330702;3307;Kepil
3307022001;330702;3307;Gondowulan
3307022002;330702;3307;Jangkrikan
3307022003;330702;3307;Tegeswetan
3307022004;330702;3307;Gadingsukuh
3307022005;330702;3307;Burat
3307022006;330702;3307;Bener
3307022007;330702;3307;Gadingrejo
3307022009;330702;3307;Beran
3307022010;330702;3307;Kapulogo
3307022011;330702;3307;Kagungan
3307022012;330702;3307;Randusari
3307022013;330702;3307;Rejosari
3307022014;330702;3307;Ngalian
3307022015;330702;3307;Kalipuru
3307022016;330702;3307;Tanjunganom
3307022017;330702;3307;Kaliwuluh
3307022018;330702;3307;Tegalgot
3307022019;330702;3307;Warangan
3307022020;330702;3307;Ropoh
3307022021;330702;3307;Pulosaren
3307031008;330703;3307;Sapuran
3307032001;330703;3307;Bogoran
3307032002;330703;3307;Karangsari
3307032003;330703;3307;Pecekelan
3307032004;330703;3307;Glagah
3307032005;330703;3307;Surojoyo
3307032006;330703;3307;Talunombo
3307032007;330703;3307;Tempursari
3307032009;330703;3307;Jolontoro
3307032010;330703;3307;Sedayu
3307032011;330703;3307;Ngadisalam
3307032012;330703;3307;Tempuranduwur
3307032013;330703;3307;Marongsari
3307032014;330703;3307;Batursari
3307032015;330703;3307;Banyumudal
3307032016;330703;3307;Ngadikerso
3307032017;330703;3307;Rimpak
3307041015;330704;3307;Kaliwiro
3307042001;330704;3307;Selomanik
3307042002;330704;3307;Bendungan
3307042003;330704;3307;Medono
3307042004;330704;3307;Ngadisono
3307042005;330704;3307;Lebak
3307042006;330704;3307;Ngasinan
3307042007;330704;3307;Kaliguwo
3307042008;330704;3307;Pesodongan
3307042009;330704;3307;Lamuk
3307042010;330704;3307;Pucungkerep
3307042011;330704;3307;Gambaran
3307042012;330704;3307;Purwosari
3307042013;330704;3307;Grugu
3307042014;330704;3307;Tracap
3307042016;330704;3307;Kauman
3307042017;330704;3307;Cledok
3307042018;330704;3307;Winongsari
3307042019;330704;3307;Sukoreno
3307042020;330704;3307;Kemiriombo
3307042021;330704;3307;Tanjunganom
3307051006;330705;3307;Leksono
3307052001;330705;3307;Sawangan
3307052002;330705;3307;Lipursari
3307052003;330705;3307;Selokromo
3307052004;330705;3307;Sojokerto
3307052005;330705;3307;Besani
3307052007;330705;3307;Jlamprang
3307052008;330705;3307;Wonokerto
3307052009;330705;3307;Jonggolsari
3307052010;330705;3307;Kalimendong
3307052011;330705;3307;Timbang
3307052012;330705;3307;Pacarmulyo
3307052013;330705;3307;Durensawit
3307052014;330705;3307;Manggis
3307061008;330706;3307;Selomerto
3307061011;330706;3307;Wonorejo
3307062001;330706;3307;Kecis
3307062002;330706;3307;Kaliputih
3307062003;330706;3307;Candi
3307062004;330706;3307;Balekambang
3307062005;330706;3307;Karangrejo
3307062006;330706;3307;Krasak
3307062007;330706;3307;Gunungtawang
3307062009;330706;3307;Pakuncen
3307062010;330706;3307;Kalierang
3307062012;330706;3307;Wilayu
3307062013;330706;3307;Sinduagung
3307062014;330706;3307;Sumberwulan
3307062015;330706;3307;Plobangan
3307062016;330706;3307;Simbarejo
3307062017;330706;3307;Wulungsari
3307062018;330706;3307;Bumitirto
3307062019;330706;3307;Semayu
3307062020;330706;3307;Adiwarno
3307062021;330706;3307;Kadipaten
3307062022;330706;3307;Sidorejo
3307062023;330706;3307;Tumenggungan
3307062024;330706;3307;Ngadimulyo
3307071006;330707;3307;Kalikajar
3307072001;330707;3307;Mangunrejo
3307072002;330707;3307;Mungkung
3307072003;330707;3307;Perboto
3307072004;330707;3307;Kedalon
3307072005;330707;3307;Rejosari
3307072007;330707;3307;Simbang
3307072008;330707;3307;Karangduwur
3307072009;330707;3307;Kwadungan
3307072010;330707;3307;Purwojiwo
3307072011;330707;3307;Wonosari
3307072012;330707;3307;Kalikuning
3307072013;330707;3307;Maduretno
3307072014;330707;3307;Tegalombo
3307072015;330707;3307;Kembaran
3307072016;330707;3307;lamuk
3307072017;330707;3307;Bowongso
3307072018;330707;3307;Butuh Lor
3307072019;330707;3307;Butuh Kidul
3307081001;330708;3307;Wringinanom
3307081008;330708;3307;Kertek
3307082002;330708;3307;Sudungdewo
3307082003;330708;3307;Bejiarum
3307082004;330708;3307;Ngadikusuman
3307082005;330708;3307;Bojasari
3307082006;330708;3307;Surengede
3307082007;330708;3307;Sindupaten
3307082009;330708;3307;Sumberdalem
3307082010;330708;3307;Purwojati
3307082011;330708;3307;Karangluhur
3307082012;330708;3307;Tlogodalem
3307082013;330708;3307;Banjar
3307082014;330708;3307;Damarkasihan
3307082015;330708;3307;Tlogomulyo
3307082016;330708;3307;Pagerejo
3307082017;330708;3307;Candimulyo
3307082018;330708;3307;Purbosono
3307082019;330708;3307;Candiyasan
3307082020;330708;3307;Kapencar
3307082021;330708;3307;Reco
3307091002;330709;3307;Tawangsari
3307091003;330709;3307;Mlipak
3307091004;330709;3307;Jaraksari
3307091006;330709;3307;Kramatan
3307091008;330709;3307;Bumiroso
3307091009;330709;3307;Rojoimo
3307091010;330709;3307;Pagerkukuh
3307091011;330709;3307;Sambek
3307091013;330709;3307;Kejiwan
3307091014;330709;3307;Kalianget
3307091015;330709;3307;Jlamprang
3307091020;330709;3307;Wonosobo Barat
3307091021;330709;3307;Wonosobo Timur
3307092001;330709;3307;Wonolelo
3307092005;330709;3307;Jogoyitnan
3307092007;330709;3307;Pancurwening
3307092016;330709;3307;Wonosari
3307092017;330709;3307;Bomerto
3307092018;330709;3307;Sariyoso
3307092019;330709;3307;Tlogojati
3307101010;330710;3307;Wonoroto
